"type","id","n","n_predictors","n_controls","filename"
"biased","0007354",2511,3,4,"data/png/biased_0007354.png"
"biased","0007355",4710,4,2,"data/png/biased_0007355.png"
"biased","0007356",4275,4,2,"data/png/biased_0007356.png"
"biased","0007357",4715,4,2,"data/png/biased_0007357.png"
"biased","0007358",5970,3,4,"data/png/biased_0007358.png"
"biased","0007359",9750,4,4,"data/png/biased_0007359.png"
"biased","0007360",6118,4,2,"data/png/biased_0007360.png"
"biased","0007361",6249,4,3,"data/png/biased_0007361.png"
"biased","0007362",9713,4,4,"data/png/biased_0007362.png"
"biased","0007363",6017,2,3,"data/png/biased_0007363.png"
"biased","0007364",867,3,4,"data/png/biased_0007364.png"
"biased","0007365",6934,2,3,"data/png/biased_0007365.png"
"biased","0007366",787,4,2,"data/png/biased_0007366.png"
"biased","0007367",3086,4,3,"data/png/biased_0007367.png"
"biased","0007368",4522,4,3,"data/png/biased_0007368.png"
"biased","0007369",4278,2,2,"data/png/biased_0007369.png"
"biased","0007370",8366,2,4,"data/png/biased_0007370.png"
"biased","0007371",3870,3,2,"data/png/biased_0007371.png"
"biased","0007372",2806,2,4,"data/png/biased_0007372.png"
"biased","0007373",6008,3,4,"data/png/biased_0007373.png"
"biased","0007374",4810,3,4,"data/png/biased_0007374.png"
"biased","0007375",208,4,4,"data/png/biased_0007375.png"
"biased","0007376",2911,4,4,"data/png/biased_0007376.png"
"biased","0007377",494,4,2,"data/png/biased_0007377.png"
"biased","0007378",7384,4,4,"data/png/biased_0007378.png"
"biased","0007379",1037,3,2,"data/png/biased_0007379.png"
"biased","0007380",912,4,3,"data/png/biased_0007380.png"
"biased","0007381",6314,4,4,"data/png/biased_0007381.png"
"biased","0007382",3466,3,4,"data/png/biased_0007382.png"
"biased","0007383",6797,2,2,"data/png/biased_0007383.png"
"biased","0007384",2929,3,2,"data/png/biased_0007384.png"
"biased","0007385",5913,2,2,"data/png/biased_0007385.png"
"biased","0007386",6907,4,2,"data/png/biased_0007386.png"
"biased","0007387",4355,4,3,"data/png/biased_0007387.png"
"biased","0007388",2904,2,4,"data/png/biased_0007388.png"
"biased","0007389",3170,2,2,"data/png/biased_0007389.png"
"biased","0007390",5835,3,3,"data/png/biased_0007390.png"
"biased","0007391",5728,4,4,"data/png/biased_0007391.png"
"biased","0007392",1239,3,4,"data/png/biased_0007392.png"
"biased","0007393",9700,4,3,"data/png/biased_0007393.png"
"biased","0007394",704,3,3,"data/png/biased_0007394.png"
"biased","0007395",7144,2,3,"data/png/biased_0007395.png"
"biased","0007396",7012,3,2,"data/png/biased_0007396.png"
"biased","0007397",4037,3,4,"data/png/biased_0007397.png"
"biased","0007398",557,4,2,"data/png/biased_0007398.png"
"biased","0007399",6196,3,4,"data/png/biased_0007399.png"
"biased","0007400",6625,4,4,"data/png/biased_0007400.png"
"biased","0007401",2100,3,2,"data/png/biased_0007401.png"
"biased","0007402",7112,2,3,"data/png/biased_0007402.png"
"biased","0007403",3731,4,4,"data/png/biased_0007403.png"
"biased","0007404",9775,3,4,"data/png/biased_0007404.png"
"biased","0007405",9283,4,3,"data/png/biased_0007405.png"
"biased","0007406",5366,3,4,"data/png/biased_0007406.png"
"biased","0007407",505,2,2,"data/png/biased_0007407.png"
"biased","0007408",1950,4,2,"data/png/biased_0007408.png"
"biased","0007409",1498,3,3,"data/png/biased_0007409.png"
"biased","0007410",5716,3,4,"data/png/biased_0007410.png"
"biased","0007411",8432,2,3,"data/png/biased_0007411.png"
"biased","0007412",5065,2,4,"data/png/biased_0007412.png"
"biased","0007413",2150,2,3,"data/png/biased_0007413.png"
"biased","0007414",3020,4,4,"data/png/biased_0007414.png"
"biased","0007415",563,2,4,"data/png/biased_0007415.png"
"biased","0007416",6957,2,2,"data/png/biased_0007416.png"
"biased","0007417",2173,3,3,"data/png/biased_0007417.png"
"biased","0007418",1516,2,3,"data/png/biased_0007418.png"
"biased","0007419",3971,2,4,"data/png/biased_0007419.png"
"biased","0007420",487,2,3,"data/png/biased_0007420.png"
"biased","0007421",6353,4,2,"data/png/biased_0007421.png"
"biased","0007422",5210,2,2,"data/png/biased_0007422.png"
"biased","0007423",7248,2,3,"data/png/biased_0007423.png"
"biased","0007424",7226,2,3,"data/png/biased_0007424.png"
"biased","0007425",663,2,3,"data/png/biased_0007425.png"
"biased","0007426",4321,4,4,"data/png/biased_0007426.png"
"biased","0007427",389,2,3,"data/png/biased_0007427.png"
"biased","0007428",1294,4,2,"data/png/biased_0007428.png"
"biased","0007429",6009,2,4,"data/png/biased_0007429.png"
"biased","0007430",4110,4,2,"data/png/biased_0007430.png"
"biased","0007431",1210,4,2,"data/png/biased_0007431.png"
"biased","0007432",8001,3,2,"data/png/biased_0007432.png"
"biased","0007433",4388,2,3,"data/png/biased_0007433.png"
"biased","0007434",181,2,4,"data/png/biased_0007434.png"
"biased","0007435",3019,4,2,"data/png/biased_0007435.png"
"biased","0007436",2805,3,4,"data/png/biased_0007436.png"
"biased","0007437",3429,2,2,"data/png/biased_0007437.png"
"biased","0007438",8751,3,3,"data/png/biased_0007438.png"
"biased","0007439",3135,2,4,"data/png/biased_0007439.png"
"biased","0007440",7505,4,4,"data/png/biased_0007440.png"
"biased","0007441",861,3,2,"data/png/biased_0007441.png"
"biased","0007442",1204,2,2,"data/png/biased_0007442.png"
"biased","0007443",8303,3,3,"data/png/biased_0007443.png"
"biased","0007444",8813,4,3,"data/png/biased_0007444.png"
"biased","0007445",7553,3,2,"data/png/biased_0007445.png"
"biased","0007446",8796,2,4,"data/png/biased_0007446.png"
"biased","0007447",1776,4,4,"data/png/biased_0007447.png"
"biased","0007448",1538,2,4,"data/png/biased_0007448.png"
"biased","0007449",4247,3,4,"data/png/biased_0007449.png"
"biased","0007450",5759,3,3,"data/png/biased_0007450.png"
"biased","0007451",7938,4,4,"data/png/biased_0007451.png"
"biased","0007452",6457,4,3,"data/png/biased_0007452.png"
"biased","0007453",5940,3,3,"data/png/biased_0007453.png"
"biased","0007454",158,4,4,"data/png/biased_0007454.png"
"biased","0007455",451,3,3,"data/png/biased_0007455.png"
"biased","0007456",4340,4,2,"data/png/biased_0007456.png"
"biased","0007457",3697,4,3,"data/png/biased_0007457.png"
"biased","0007458",7899,3,2,"data/png/biased_0007458.png"
"biased","0007459",6301,4,2,"data/png/biased_0007459.png"
"biased","0007460",4897,2,4,"data/png/biased_0007460.png"
"biased","0007461",8696,4,4,"data/png/biased_0007461.png"
"biased","0007462",5848,2,2,"data/png/biased_0007462.png"
"biased","0007463",5310,3,2,"data/png/biased_0007463.png"
"biased","0007464",9514,2,4,"data/png/biased_0007464.png"
"biased","0007465",1513,3,4,"data/png/biased_0007465.png"
"biased","0007466",8551,3,4,"data/png/biased_0007466.png"
"biased","0007467",4320,3,3,"data/png/biased_0007467.png"
"biased","0007468",6283,4,2,"data/png/biased_0007468.png"
"biased","0007469",5257,3,4,"data/png/biased_0007469.png"
"biased","0007470",3888,3,3,"data/png/biased_0007470.png"
"biased","0007471",3805,3,4,"data/png/biased_0007471.png"
"biased","0007472",5940,4,4,"data/png/biased_0007472.png"
"biased","0007473",1146,4,3,"data/png/biased_0007473.png"
"biased","0007474",3946,2,2,"data/png/biased_0007474.png"
"biased","0007475",5430,4,4,"data/png/biased_0007475.png"
"biased","0007476",9644,2,3,"data/png/biased_0007476.png"
"biased","0007477",1597,2,3,"data/png/biased_0007477.png"
"biased","0007478",3048,2,2,"data/png/biased_0007478.png"
"biased","0007479",954,4,3,"data/png/biased_0007479.png"
"biased","0007480",5541,2,3,"data/png/biased_0007480.png"
"biased","0007481",4812,4,2,"data/png/biased_0007481.png"
"biased","0007482",4798,4,2,"data/png/biased_0007482.png"
"biased","0007483",8592,2,3,"data/png/biased_0007483.png"
"biased","0007484",483,2,4,"data/png/biased_0007484.png"
"biased","0007485",819,4,3,"data/png/biased_0007485.png"
"biased","0007486",1733,4,4,"data/png/biased_0007486.png"
"biased","0007487",6120,2,4,"data/png/biased_0007487.png"
"biased","0007488",5992,4,2,"data/png/biased_0007488.png"
"biased","0007489",4655,3,2,"data/png/biased_0007489.png"
"biased","0007490",5308,3,3,"data/png/biased_0007490.png"
"biased","0007491",1570,2,2,"data/png/biased_0007491.png"
"biased","0007492",9990,4,4,"data/png/biased_0007492.png"
"biased","0007493",7744,4,2,"data/png/biased_0007493.png"
"biased","0007494",7238,3,4,"data/png/biased_0007494.png"
"biased","0007495",5280,4,3,"data/png/biased_0007495.png"
"biased","0007496",6065,4,3,"data/png/biased_0007496.png"
"biased","0007497",8724,3,4,"data/png/biased_0007497.png"
"biased","0007498",316,2,3,"data/png/biased_0007498.png"
"biased","0007499",6037,3,3,"data/png/biased_0007499.png"
"biased","0007500",5162,2,4,"data/png/biased_0007500.png"
"biased","0007501",9757,4,2,"data/png/biased_0007501.png"
"biased","0007502",838,4,3,"data/png/biased_0007502.png"
"biased","0007503",750,2,2,"data/png/biased_0007503.png"
"biased","0007504",7221,4,4,"data/png/biased_0007504.png"
"biased","0007505",8136,2,2,"data/png/biased_0007505.png"
"biased","0007506",8166,2,2,"data/png/biased_0007506.png"
"biased","0007507",6354,3,2,"data/png/biased_0007507.png"
"biased","0007508",1432,2,2,"data/png/biased_0007508.png"
"biased","0007509",3591,3,4,"data/png/biased_0007509.png"
"biased","0007510",2955,3,2,"data/png/biased_0007510.png"
"biased","0007511",2608,2,4,"data/png/biased_0007511.png"
"biased","0007512",3692,2,3,"data/png/biased_0007512.png"
"biased","0007513",9725,2,4,"data/png/biased_0007513.png"
"biased","0007514",9473,4,2,"data/png/biased_0007514.png"
"biased","0007515",4127,4,4,"data/png/biased_0007515.png"
"biased","0007516",826,2,2,"data/png/biased_0007516.png"
"biased","0007517",9466,3,3,"data/png/biased_0007517.png"
"biased","0007518",3551,4,4,"data/png/biased_0007518.png"
"biased","0007519",7570,2,4,"data/png/biased_0007519.png"
"biased","0007520",6598,2,4,"data/png/biased_0007520.png"
"biased","0007521",1869,3,2,"data/png/biased_0007521.png"
"biased","0007522",9596,4,4,"data/png/biased_0007522.png"
"biased","0007523",2371,4,2,"data/png/biased_0007523.png"
"biased","0007524",6284,2,3,"data/png/biased_0007524.png"
"biased","0007525",5682,2,4,"data/png/biased_0007525.png"
"biased","0007526",2279,4,2,"data/png/biased_0007526.png"
"biased","0007527",1007,2,3,"data/png/biased_0007527.png"
"biased","0007528",4836,4,3,"data/png/biased_0007528.png"
"biased","0007529",3228,4,2,"data/png/biased_0007529.png"
"biased","0007530",2934,4,3,"data/png/biased_0007530.png"
"biased","0007531",7292,4,4,"data/png/biased_0007531.png"
"biased","0007532",9808,4,3,"data/png/biased_0007532.png"
"biased","0007533",6612,3,4,"data/png/biased_0007533.png"
"biased","0007534",8290,4,2,"data/png/biased_0007534.png"
"biased","0007535",2162,2,4,"data/png/biased_0007535.png"
"biased","0007536",7928,2,2,"data/png/biased_0007536.png"
"biased","0007537",9982,3,2,"data/png/biased_0007537.png"
"biased","0007538",5351,2,3,"data/png/biased_0007538.png"
"biased","0007539",3627,4,2,"data/png/biased_0007539.png"
"biased","0007540",8463,4,4,"data/png/biased_0007540.png"
"biased","0007541",5511,2,2,"data/png/biased_0007541.png"
"biased","0007542",5738,3,4,"data/png/biased_0007542.png"
"biased","0007543",909,3,4,"data/png/biased_0007543.png"
"biased","0007544",3346,3,3,"data/png/biased_0007544.png"
"biased","0007545",1548,2,3,"data/png/biased_0007545.png"
"biased","0007546",3989,2,3,"data/png/biased_0007546.png"
"biased","0007547",1786,4,3,"data/png/biased_0007547.png"
"biased","0007548",1750,3,2,"data/png/biased_0007548.png"
"biased","0007549",539,2,2,"data/png/biased_0007549.png"
"biased","0007550",9332,2,3,"data/png/biased_0007550.png"
"biased","0007551",9492,2,4,"data/png/biased_0007551.png"
"biased","0007552",8785,2,4,"data/png/biased_0007552.png"
"biased","0007553",7164,2,2,"data/png/biased_0007553.png"
"biased","0007554",2774,3,4,"data/png/biased_0007554.png"
"biased","0007555",2087,3,4,"data/png/biased_0007555.png"
"biased","0007556",910,4,2,"data/png/biased_0007556.png"
"biased","0007557",609,3,3,"data/png/biased_0007557.png"
"biased","0007558",4972,3,2,"data/png/biased_0007558.png"
"biased","0007559",752,3,3,"data/png/biased_0007559.png"
"biased","0007560",8002,3,4,"data/png/biased_0007560.png"
"biased","0007561",266,3,3,"data/png/biased_0007561.png"
"biased","0007562",190,4,2,"data/png/biased_0007562.png"
"biased","0007563",4944,4,2,"data/png/biased_0007563.png"
"biased","0007564",5829,4,4,"data/png/biased_0007564.png"
"biased","0007565",5016,4,2,"data/png/biased_0007565.png"
"biased","0007566",3530,4,3,"data/png/biased_0007566.png"
"biased","0007567",947,4,4,"data/png/biased_0007567.png"
"biased","0007568",2036,4,3,"data/png/biased_0007568.png"
"biased","0007569",8401,2,4,"data/png/biased_0007569.png"
"biased","0007570",2484,4,2,"data/png/biased_0007570.png"
"biased","0007571",8342,2,4,"data/png/biased_0007571.png"
"biased","0007572",7912,4,3,"data/png/biased_0007572.png"
"biased","0007573",4915,4,2,"data/png/biased_0007573.png"
"biased","0007574",2138,3,4,"data/png/biased_0007574.png"
"biased","0007575",648,4,3,"data/png/biased_0007575.png"
"biased","0007576",133,4,2,"data/png/biased_0007576.png"
"biased","0007577",9591,2,2,"data/png/biased_0007577.png"
"biased","0007578",4332,2,2,"data/png/biased_0007578.png"
"biased","0007579",8657,2,2,"data/png/biased_0007579.png"
"biased","0007580",2843,3,2,"data/png/biased_0007580.png"
"biased","0007581",9242,3,3,"data/png/biased_0007581.png"
"biased","0007582",2989,2,2,"data/png/biased_0007582.png"
"biased","0007583",4037,2,2,"data/png/biased_0007583.png"
"biased","0007584",4570,4,2,"data/png/biased_0007584.png"
"biased","0007585",524,4,4,"data/png/biased_0007585.png"
"biased","0007586",9465,4,2,"data/png/biased_0007586.png"
"biased","0007587",2149,4,2,"data/png/biased_0007587.png"
"biased","0007588",5782,4,2,"data/png/biased_0007588.png"
"biased","0007589",841,3,3,"data/png/biased_0007589.png"
"biased","0007590",6211,4,2,"data/png/biased_0007590.png"
"biased","0007591",4912,3,3,"data/png/biased_0007591.png"
"biased","0007592",7818,4,3,"data/png/biased_0007592.png"
"biased","0007593",8300,2,2,"data/png/biased_0007593.png"
"biased","0007594",8027,2,4,"data/png/biased_0007594.png"
"biased","0007595",7582,4,4,"data/png/biased_0007595.png"
"biased","0007596",4990,4,4,"data/png/biased_0007596.png"
"biased","0007597",1504,3,2,"data/png/biased_0007597.png"
"biased","0007598",4932,3,4,"data/png/biased_0007598.png"
"biased","0007599",1839,4,4,"data/png/biased_0007599.png"
"biased","0007600",7526,3,4,"data/png/biased_0007600.png"
"biased","0007601",1133,3,4,"data/png/biased_0007601.png"
"biased","0007602",9742,4,2,"data/png/biased_0007602.png"
"biased","0007603",3784,4,3,"data/png/biased_0007603.png"
"biased","0007604",3181,3,3,"data/png/biased_0007604.png"
"biased","0007605",8400,3,2,"data/png/biased_0007605.png"
"biased","0007606",506,3,4,"data/png/biased_0007606.png"
"biased","0007607",7442,4,4,"data/png/biased_0007607.png"
"biased","0007608",1845,2,2,"data/png/biased_0007608.png"
"biased","0007609",3800,3,4,"data/png/biased_0007609.png"
"biased","0007610",5555,2,4,"data/png/biased_0007610.png"
"biased","0007611",6369,3,2,"data/png/biased_0007611.png"
"biased","0007612",1358,4,4,"data/png/biased_0007612.png"
"biased","0007613",6110,2,3,"data/png/biased_0007613.png"
"biased","0007614",8020,3,2,"data/png/biased_0007614.png"
"biased","0007615",3726,2,4,"data/png/biased_0007615.png"
"biased","0007616",1154,3,4,"data/png/biased_0007616.png"
"biased","0007617",8421,3,2,"data/png/biased_0007617.png"
"biased","0007618",5282,4,4,"data/png/biased_0007618.png"
"biased","0007619",8373,2,2,"data/png/biased_0007619.png"
"biased","0007620",2922,2,3,"data/png/biased_0007620.png"
"biased","0007621",8514,2,4,"data/png/biased_0007621.png"
"biased","0007622",7654,2,2,"data/png/biased_0007622.png"
"biased","0007623",3238,4,3,"data/png/biased_0007623.png"
"biased","0007624",7269,3,3,"data/png/biased_0007624.png"
"biased","0007625",4363,2,2,"data/png/biased_0007625.png"
"biased","0007626",5765,4,2,"data/png/biased_0007626.png"
"biased","0007627",6765,3,4,"data/png/biased_0007627.png"
"biased","0007628",2479,4,2,"data/png/biased_0007628.png"
"biased","0007629",9593,3,2,"data/png/biased_0007629.png"
"biased","0007630",4612,3,3,"data/png/biased_0007630.png"
"biased","0007631",3875,2,4,"data/png/biased_0007631.png"
"biased","0007632",6179,2,4,"data/png/biased_0007632.png"
"biased","0007633",1334,2,3,"data/png/biased_0007633.png"
"biased","0007634",8583,3,4,"data/png/biased_0007634.png"
"biased","0007635",5569,4,3,"data/png/biased_0007635.png"
"biased","0007636",3816,4,2,"data/png/biased_0007636.png"
"biased","0007637",4006,4,3,"data/png/biased_0007637.png"
"biased","0007638",9526,3,3,"data/png/biased_0007638.png"
"biased","0007639",9337,2,3,"data/png/biased_0007639.png"
"biased","0007640",5556,3,3,"data/png/biased_0007640.png"
"biased","0007641",3585,2,4,"data/png/biased_0007641.png"
"biased","0007642",8146,4,4,"data/png/biased_0007642.png"
"biased","0007643",5116,4,2,"data/png/biased_0007643.png"
"biased","0007644",5032,2,3,"data/png/biased_0007644.png"
"biased","0007645",178,3,4,"data/png/biased_0007645.png"
"biased","0007646",8954,2,2,"data/png/biased_0007646.png"
"biased","0007647",4137,2,2,"data/png/biased_0007647.png"
"biased","0007648",6424,4,4,"data/png/biased_0007648.png"
"biased","0007649",6064,3,2,"data/png/biased_0007649.png"
"biased","0007650",4181,2,2,"data/png/biased_0007650.png"
"biased","0007651",1370,2,4,"data/png/biased_0007651.png"
"biased","0007652",9809,4,4,"data/png/biased_0007652.png"
"biased","0007653",905,3,4,"data/png/biased_0007653.png"
"biased","0007654",6213,3,4,"data/png/biased_0007654.png"
"biased","0007655",8838,2,4,"data/png/biased_0007655.png"
"biased","0007656",651,4,3,"data/png/biased_0007656.png"
"biased","0007657",3053,2,4,"data/png/biased_0007657.png"
"biased","0007658",7654,2,4,"data/png/biased_0007658.png"
"biased","0007659",5558,3,4,"data/png/biased_0007659.png"
"biased","0007660",3566,3,4,"data/png/biased_0007660.png"
"biased","0007661",3593,4,4,"data/png/biased_0007661.png"
"biased","0007662",2440,2,4,"data/png/biased_0007662.png"
"biased","0007663",660,3,4,"data/png/biased_0007663.png"
"biased","0007664",421,2,2,"data/png/biased_0007664.png"
